<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.11.10	18:00:00	1.24404	1.24485	1.24249	1.24463	4548	0	0
2021.11.10	19:00:00	1.24464	1.24636	1.24459	1.24571	4327	0	0
2021.11.10	20:00:00	1.24571	1.24943	1.24552	1.24847	5848	0	0
2021.11.10	21:00:00	1.24847	1.24992	1.24847	1.24989	5848	0	0
2021.11.10	22:00:00	1.24990	1.24993	1.24864	1.24949	3546	0	0
2021.11.10	23:00:00	1.24950	1.25034	1.24928	1.24953	1381	0	4
2021.11.11	00:00:00	1.24931	1.24955	1.24730	1.24883	628	0	34
2021.11.11	01:00:00	1.24883	1.24917	1.24865	1.24868	888	0	8
2021.11.11	02:00:00	1.24869	1.24921	1.24817	1.24878	1831	0	0
2021.11.11	03:00:00	1.24879	1.24949	1.24851	1.24914	2786	0	0
2021.11.11	04:00:00	1.24914	1.25089	1.24865	1.25070	2300	0	0
2021.11.11	05:00:00	1.25070	1.25115	1.25030	1.25081	2037	0	0
2021.11.11	06:00:00	1.25082	1.25138	1.25079	1.25089	1272	0	0
2021.11.11	07:00:00	1.25089	1.25128	1.25077	1.25097	1609	0	0
2021.11.11	08:00:00	1.25097	1.25110	1.25031	1.25102	1971	0	0
2021.11.11	09:00:00	1.25103	1.25187	1.25081	1.25184	2107	0	0
2021.11.11	10:00:00	1.25184	1.25351	1.25182	1.25262	3433	0	0
2021.11.11	11:00:00	1.25262	1.25355	1.25221	1.25325	3214	0	0
2021.11.11	12:00:00	1.25327	1.25714	1.25244	1.25606	3582	0	0
2021.11.11	13:00:00	1.25607	1.25722	1.25546	1.25577	2572	0	0
2021.11.11	14:00:00	1.25580	1.25788	1.25540	1.25714	3838	0	0
2021.11.11	15:00:00	1.25718	1.25845	1.25563	1.25574	3651	0	0
2021.11.11	16:00:00	1.25576	1.25872	1.25561	1.25794	3718	0	0
2021.11.11	17:00:00	1.25794	1.25928	1.25740	1.25813	4460	0	0
2021.11.11	18:00:00	1.25814	1.25911	1.25784	1.25852	3126	0	0
2021.11.11	19:00:00	1.25852	1.25965	1.25818	1.25931	2216	0	0
2021.11.11	20:00:00	1.25929	1.25964	1.25825	1.25877	1886	0	0
2021.11.11	21:00:00	1.25877	1.25903	1.25787	1.25792	1403	0	0
2021.11.11	22:00:00	1.25790	1.25878	1.25787	1.25877	3133	0	0
2021.11.11	23:00:00	1.25876	1.25883	1.25781	1.25803	1622	0	4
2021.11.12	00:00:00	1.25785	1.25805	1.25693	1.25776	311	0	34
2021.11.12	01:00:00	1.25810	1.25886	1.25786	1.25886	1139	0	9
2021.11.12	02:00:00	1.25889	1.25907	1.25810	1.25856	1414	0	1
2021.11.12	03:00:00	1.25856	1.25949	1.25844	1.25940	1941	0	1
2021.11.12	04:00:00	1.25938	1.25979	1.25901	1.25952	929	0	0
2021.11.12	05:00:00	1.25952	1.25996	1.25937	1.25946	619	0	0
2021.11.12	06:00:00	1.25948	1.25961	1.25905	1.25920	424	0	1
2021.11.12	07:00:00	1.25920	1.25953	1.25823	1.25838	1250	0	0
2021.11.12	08:00:00	1.25839	1.25896	1.25792	1.25795	1147	0	0
2021.11.12	09:00:00	1.25799	1.25870	1.25695	1.25763	1950	0	0
2021.11.12	10:00:00	1.25760	1.25899	1.25703	1.25860	4199	0	0
2021.11.12	11:00:00	1.25860	1.26046	1.25860	1.25963	2438	0	0
2021.11.12	12:00:00	1.25964	1.25981	1.25829	1.25969	2280	0	0
2021.11.12	13:00:00	1.25969	1.25974	1.25876	1.25906	1586	0	0
2021.11.12	14:00:00	1.25905	1.25927	1.25812	1.25905	1993	0	0
2021.11.12	15:00:00	1.25905	1.25971	1.25868	1.25886	2743	0	0
