<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.10.18	22:00:00	1.37291	1.37330	1.37258	1.37318	1968	0	0
2021.10.18	23:00:00	1.37310	1.37318	1.37255	1.37264	940	0	1
2021.10.19	00:00:00	1.37259	1.37292	1.37202	1.37266	531	0	20
2021.10.19	01:00:00	1.37266	1.37307	1.37266	1.37293	2167	0	9
2021.10.19	02:00:00	1.37293	1.37363	1.37280	1.37355	622	0	5
2021.10.19	03:00:00	1.37355	1.37517	1.37355	1.37517	1787	0	0
2021.10.19	04:00:00	1.37516	1.37638	1.37470	1.37574	2610	0	1
2021.10.19	05:00:00	1.37573	1.37635	1.37536	1.37632	1656	0	1
2021.10.19	06:00:00	1.37632	1.37661	1.37593	1.37649	1162	0	0
2021.10.19	07:00:00	1.37649	1.37746	1.37649	1.37695	1518	0	0
2021.10.19	08:00:00	1.37696	1.37794	1.37682	1.37742	1789	0	0
2021.10.19	09:00:00	1.37741	1.37809	1.37693	1.37731	4224	0	0
2021.10.19	10:00:00	1.37731	1.37879	1.37687	1.37798	5846	0	0
2021.10.19	11:00:00	1.37799	1.37948	1.37789	1.37940	3850	0	0
2021.10.19	12:00:00	1.37938	1.38161	1.37874	1.38155	4155	0	0
2021.10.19	13:00:00	1.38154	1.38316	1.38082	1.38256	3695	0	0
2021.10.19	14:00:00	1.38257	1.38340	1.38186	1.38251	2874	0	0
2021.10.19	15:00:00	1.38256	1.38321	1.38062	1.38135	3939	0	0
2021.10.19	16:00:00	1.38135	1.38189	1.38049	1.38137	5081	0	0
2021.10.19	17:00:00	1.38137	1.38174	1.37916	1.37993	5301	0	0
2021.10.19	18:00:00	1.37992	1.38073	1.37935	1.38060	4104	0	0
2021.10.19	19:00:00	1.38059	1.38065	1.37924	1.37967	2285	0	0
2021.10.19	20:00:00	1.37967	1.38096	1.37965	1.38070	1948	0	0
2021.10.19	21:00:00	1.38069	1.38125	1.37965	1.37987	1805	0	1
2021.10.19	22:00:00	1.37987	1.37987	1.37912	1.37913	2150	0	0
2021.10.19	23:00:00	1.37915	1.37936	1.37882	1.37930	1130	0	5
2021.10.20	00:00:00	1.37896	1.38014	1.37855	1.37917	456	0	16
2021.10.20	01:00:00	1.37901	1.37945	1.37901	1.37943	678	0	12
2021.10.20	02:00:00	1.37947	1.37948	1.37905	1.37922	653	0	2
2021.10.20	03:00:00	1.37925	1.37996	1.37875	1.37988	1910	0	1
2021.10.20	04:00:00	1.37987	1.38147	1.37912	1.38072	2173	0	2
2021.10.20	05:00:00	1.38070	1.38095	1.37999	1.38047	1299	0	2
2021.10.20	06:00:00	1.38047	1.38096	1.38012	1.38074	1403	0	1
2021.10.20	07:00:00	1.38071	1.38130	1.38064	1.38078	2146	0	0
2021.10.20	08:00:00	1.38080	1.38099	1.37997	1.38062	1848	0	0
2021.10.20	09:00:00	1.38062	1.38071	1.37806	1.37825	3671	0	0
2021.10.20	10:00:00	1.37824	1.37924	1.37683	1.37738	5364	0	0
2021.10.20	11:00:00	1.37738	1.37896	1.37726	1.37785	3321	0	0
2021.10.20	12:00:00	1.37784	1.37808	1.37642	1.37726	2256	0	0
2021.10.20	13:00:00	1.37726	1.37726	1.37515	1.37617	3332	0	0
2021.10.20	14:00:00	1.37617	1.37657	1.37424	1.37429	3209	0	0
2021.10.20	15:00:00	1.37428	1.37863	1.37427	1.37817	5846	0	0
2021.10.20	16:00:00	1.37814	1.37914	1.37747	1.37855	5157	0	0
2021.10.20	17:00:00	1.37853	1.38215	1.37799	1.38156	5336	0	0
2021.10.20	18:00:00	1.38155	1.38242	1.38095	1.38202	4252	0	0
2021.10.20	19:00:00	1.38201	1.38305	1.38165	1.38293	2806	0	0
2021.10.20	20:00:00	1.38293	1.38306	1.38203	1.38292	3513	0	0
2021.10.20	21:00:00	1.38291	1.38346	1.38244	1.38316	3216	0	0
2021.10.20	22:00:00	1.38317	1.38329	1.38236	1.38256	2179	0	0
2021.10.20	23:00:00	1.38258	1.38275	1.38213	1.38226	1115	0	5
2021.10.21	00:00:00	1.38215	1.38232	1.38079	1.38226	426	0	19
2021.10.21	01:00:00	1.38226	1.38276	1.38215	1.38236	697	0	8
2021.10.21	02:00:00	1.38236	1.38269	1.38212	1.38217	827	0	1
2021.10.21	03:00:00	1.38217	1.38279	1.38214	1.38267	1501	0	1
2021.10.21	04:00:00	1.38267	1.38286	1.38215	1.38272	2032	0	0
2021.10.21	05:00:00	1.38272	1.38307	1.38252	1.38264	1811	0	2
2021.10.21	06:00:00	1.38265	1.38332	1.38256	1.38317	1132	0	1
2021.10.21	07:00:00	1.38315	1.38324	1.38133	1.38157	2268	0	0
2021.10.21	08:00:00	1.38157	1.38195	1.38056	1.38082	2288	0	0
2021.10.21	09:00:00	1.38080	1.38203	1.37957	1.38063	4848	0	0
2021.10.21	10:00:00	1.38063	1.38161	1.37911	1.38156	4762	0	0
2021.10.21	11:00:00	1.38156	1.38172	1.37988	1.38039	2956	0	0
2021.10.21	12:00:00	1.38040	1.38092	1.37856	1.37995	2766	0	0
2021.10.21	13:00:00	1.37995	1.38047	1.37886	1.38037	2559	0	0
