<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.04.23	10:00:00	0.77310	0.77443	0.77271	0.77395	2644	0	3
2021.04.23	11:00:00	0.77394	0.77402	0.77332	0.77347	1705	0	3
2021.04.23	12:00:00	0.77350	0.77362	0.77267	0.77325	1487	0	3
2021.04.23	13:00:00	0.77325	0.77374	0.77301	0.77354	1295	0	3
2021.04.23	14:00:00	0.77358	0.77412	0.77291	0.77391	1493	0	3
2021.04.23	15:00:00	0.77391	0.77444	0.77351	0.77405	2160	0	3
2021.04.23	16:00:00	0.77407	0.77432	0.77297	0.77346	3332	0	3
2021.04.23	17:00:00	0.77345	0.77453	0.77248	0.77268	4166	0	3
2021.04.23	18:00:00	0.77269	0.77410	0.77254	0.77375	2138	0	3
2021.04.23	19:00:00	0.77374	0.77414	0.77339	0.77402	1251	0	3
2021.04.23	20:00:00	0.77402	0.77494	0.77398	0.77472	1147	0	3
2021.04.23	21:00:00	0.77475	0.77572	0.77469	0.77564	891	0	3
2021.04.23	22:00:00	0.77564	0.77601	0.77536	0.77563	825	0	3
2021.04.23	23:00:00	0.77564	0.77575	0.77478	0.77486	557	0	3
2021.04.26	00:00:00	0.77389	0.77508	0.77385	0.77455	435	0	11
2021.04.26	01:00:00	0.77455	0.77524	0.77451	0.77466	926	0	3
2021.04.26	02:00:00	0.77466	0.77503	0.77419	0.77421	899	0	3
2021.04.26	03:00:00	0.77422	0.77613	0.77414	0.77567	1636	0	3
2021.04.26	04:00:00	0.77567	0.77738	0.77557	0.77702	2496	0	1
2021.04.26	05:00:00	0.77702	0.77764	0.77664	0.77754	1740	0	3
2021.04.26	06:00:00	0.77752	0.77807	0.77728	0.77741	1804	0	3
2021.04.26	07:00:00	0.77741	0.77808	0.77736	0.77738	978	0	3
2021.04.26	08:00:00	0.77738	0.77794	0.77703	0.77706	1598	0	3
2021.04.26	09:00:00	0.77705	0.77720	0.77653	0.77670	2205	0	3
2021.04.26	10:00:00	0.77669	0.77793	0.77657	0.77784	2658	0	3
2021.04.26	11:00:00	0.77784	0.77846	0.77724	0.77767	2139	0	3
2021.04.26	12:00:00	0.77767	0.77930	0.77750	0.77911	1827	0	3
2021.04.26	13:00:00	0.77911	0.77972	0.77851	0.77854	1812	0	3
2021.04.26	14:00:00	0.77853	0.77885	0.77786	0.77815	1586	0	3
2021.04.26	15:00:00	0.77815	0.77959	0.77809	0.77910	2074	0	3
2021.04.26	16:00:00	0.77909	0.77980	0.77853	0.77908	3230	0	3
2021.04.26	17:00:00	0.77908	0.78138	0.77905	0.78088	2657	0	3
2021.04.26	18:00:00	0.78089	0.78147	0.77972	0.78010	1734	0	3
2021.04.26	19:00:00	0.78012	0.78022	0.77957	0.78011	1106	0	3
2021.04.26	20:00:00	0.78011	0.78042	0.78003	0.78028	774	0	3
2021.04.26	21:00:00	0.78026	0.78069	0.78009	0.78053	1066	0	3
2021.04.26	22:00:00	0.78052	0.78057	0.77979	0.78025	1272	0	3
2021.04.26	23:00:00	0.78025	0.78027	0.77973	0.77973	871	0	3
2021.04.27	00:00:00	0.77971	0.78029	0.77932	0.78001	555	0	4
2021.04.27	01:00:00	0.78001	0.78023	0.77958	0.77970	920	0	3
2021.04.27	02:00:00	0.77970	0.77993	0.77944	0.77968	709	0	3
2021.04.27	03:00:00	0.77964	0.78036	0.77891	0.77933	1675	0	3
2021.04.27	04:00:00	0.77931	0.77967	0.77857	0.77901	2653	0	3
2021.04.27	05:00:00	0.77904	0.77906	0.77797	0.77847	1989	0	3
2021.04.27	06:00:00	0.77848	0.77921	0.77828	0.77841	1749	0	3
2021.04.27	07:00:00	0.77840	0.77909	0.77828	0.77901	1112	0	3
2021.04.27	08:00:00	0.77904	0.77995	0.77889	0.77986	1410	0	3
2021.04.27	09:00:00	0.77986	0.77995	0.77856	0.77892	1670	0	3
2021.04.27	10:00:00	0.77893	0.77928	0.77819	0.77835	2382	0	3
2021.04.27	11:00:00	0.77833	0.77844	0.77700	0.77708	1707	0	3
2021.04.27	12:00:00	0.77709	0.77730	0.77656	0.77697	1539	0	3
2021.04.27	13:00:00	0.77697	0.77832	0.77687	0.77822	1639	0	3
2021.04.27	14:00:00	0.77822	0.77872	0.77782	0.77862	1450	0	3
2021.04.27	15:00:00	0.77863	0.77863	0.77744	0.77764	1594	0	3
2021.04.27	16:00:00	0.77765	0.77796	0.77694	0.77708	3274	0	3
2021.04.27	17:00:00	0.77708	0.77772	0.77637	0.77726	3259	0	3
2021.04.27	18:00:00	0.77729	0.77765	0.77693	0.77744	1527	0	3
2021.04.27	19:00:00	0.77743	0.77755	0.77658	0.77671	1061	0	3
2021.04.27	20:00:00	0.77673	0.77721	0.77659	0.77679	1122	0	3
2021.04.27	21:00:00	0.77679	0.77689	0.77616	0.77655	1054	0	3
2021.04.27	22:00:00	0.77655	0.77687	0.77649	0.77659	866	0	3
2021.04.27	23:00:00	0.77659	0.77693	0.77622	0.77622	907	0	3
2021.04.28	00:00:00	0.77623	0.77708	0.77613	0.77681	489	0	8
2021.04.28	01:00:00	0.77681	0.77690	0.77634	0.77676	642	0	3
2021.04.28	02:00:00	0.77679	0.77704	0.77668	0.77672	721	0	3
2021.04.28	03:00:00	0.77672	0.77674	0.77514	0.77543	2035	0	3
2021.04.28	04:00:00	0.77543	0.77605	0.77249	0.77363	2922	0	3
2021.04.28	05:00:00	0.77363	0.77435	0.77337	0.77384	1662	0	3
2021.04.28	06:00:00	0.77383	0.77433	0.77367	0.77406	1497	0	3
2021.04.28	07:00:00	0.77410	0.77492	0.77402	0.77438	1176	0	3
2021.04.28	08:00:00	0.77439	0.77479	0.77407	0.77436	1224	0	3
2021.04.28	09:00:00	0.77438	0.77499	0.77352	0.77352	1709	0	3
2021.04.28	10:00:00	0.77352	0.77445	0.77319	0.77418	2314	0	3
2021.04.28	11:00:00	0.77418	0.77499	0.77369	0.77455	1815	0	3
2021.04.28	12:00:00	0.77457	0.77485	0.77406	0.77469	1796	0	3
2021.04.28	13:00:00	0.77468	0.77498	0.77450	0.77477	1275	0	3
2021.04.28	14:00:00	0.77476	0.77527	0.77402	0.77461	1655	0	3
2021.04.28	15:00:00	0.77461	0.77531	0.77430	0.77474	1813	0	3
2021.04.28	16:00:00	0.77474	0.77537	0.77408	0.77533	2502	0	3
2021.04.28	17:00:00	0.77533	0.77739	0.77530	0.77654	3490	0	3
2021.04.28	18:00:00	0.77655	0.77731	0.77643	0.77673	1977	0	3
2021.04.28	19:00:00	0.77673	0.77700	0.77653	0.77668	1091	0	3
2021.04.28	20:00:00	0.77669	0.77679	0.77600	0.77600	1195	0	3
2021.04.28	21:00:00	0.77600	0.78008	0.77520	0.77934	6319	0	3
2021.04.28	22:00:00	0.77937	0.77948	0.77798	0.77929	3618	0	3
2021.04.28	23:00:00	0.77928	0.77961	0.77882	0.77883	1410	0	3
2021.04.29	00:00:00	0.77877	0.77918	0.77794	0.77883	342	0	11
2021.04.29	01:00:00	0.77883	0.78062	0.77882	0.78021	1119	0	3
2021.04.29	02:00:00	0.78022	0.78034	0.77982	0.78010	941	0	3
2021.04.29	03:00:00	0.78010	0.78078	0.78000	0.78051	1828	0	3
2021.04.29	04:00:00	0.78051	0.78179	0.78029	0.78145	2066	0	3
2021.04.29	05:00:00	0.78144	0.78164	0.77898	0.77906	1892	0	3
2021.04.29	06:00:00	0.77909	0.77920	0.77824	0.77853	1476	0	3
2021.04.29	07:00:00	0.77853	0.77909	0.77842	0.77877	1348	0	3
2021.04.29	08:00:00	0.77877	0.77964	0.77869	0.77953	1209	0	3
2021.04.29	09:00:00	0.77951	0.77971	0.77816	0.77861	2238	0	3
2021.04.29	10:00:00	0.77863	0.77965	0.77855	0.77868	2373	0	3
2021.04.29	11:00:00	0.77866	0.77934	0.77731	0.77774	2138	0	3
2021.04.29	12:00:00	0.77773	0.77839	0.77747	0.77790	1949	0	3
2021.04.29	13:00:00	0.77789	0.77891	0.77784	0.77891	1677	0	3
2021.04.29	14:00:00	0.77890	0.78023	0.77875	0.77972	1895	0	3
2021.04.29	15:00:00	0.77977	0.78014	0.77907	0.77938	2465	0	3
2021.04.29	16:00:00	0.77938	0.77947	0.77664	0.77704	4664	0	3
2021.04.29	17:00:00	0.77703	0.77705	0.77520	0.77654	4701	0	3
2021.04.29	18:00:00	0.77654	0.77709	0.77566	0.77578	2099	0	3
2021.04.29	19:00:00	0.77578	0.77654	0.77504	0.77637	1993	0	3
2021.04.29	20:00:00	0.77637	0.77652	0.77596	0.77625	1120	0	3
2021.04.29	21:00:00	0.77624	0.77763	0.77608	0.77754	1162	0	3
2021.04.29	22:00:00	0.77754	0.77769	0.77702	0.77737	1060	0	3
2021.04.29	23:00:00	0.77735	0.77740	0.77630	0.77651	778	0	3
2021.04.30	00:00:00	0.77642	0.77698	0.77595	0.77677	606	0	1
2021.04.30	01:00:00	0.77677	0.77713	0.77660	0.77713	638	0	3
2021.04.30	02:00:00	0.77713	0.77786	0.77698	0.77769	804	0	3
2021.04.30	03:00:00	0.77772	0.77841	0.77701	0.77782	2397	0	3
2021.04.30	04:00:00	0.77786	0.77818	0.77728	0.77769	2768	0	3
2021.04.30	05:00:00	0.77770	0.77771	0.77696	0.77732	1550	0	3
2021.04.30	06:00:00	0.77733	0.77807	0.77718	0.77801	1357	0	3
2021.04.30	07:00:00	0.77801	0.77835	0.77771	0.77793	1158	0	3
2021.04.30	08:00:00	0.77792	0.77801	0.77720	0.77741	1641	0	3
2021.04.30	09:00:00	0.77739	0.77799	0.77728	0.77747	1839	0	3
2021.04.30	10:00:00	0.77746	0.77752	0.77646	0.77673	2414	0	3
2021.04.30	11:00:00	0.77674	0.77720	0.77595	0.77685	1754	0	3
2021.04.30	12:00:00	0.77685	0.77720	0.77638	0.77681	1590	0	3
2021.04.30	13:00:00	0.77680	0.77732	0.77566	0.77569	1924	0	3
2021.04.30	14:00:00	0.77568	0.77656	0.77545	0.77578	1881	0	3
2021.04.30	15:00:00	0.77578	0.77598	0.77471	0.77578	2385	0	3
2021.04.30	16:00:00	0.77581	0.77643	0.77532	0.77560	3308	0	3
2021.04.30	17:00:00	0.77560	0.77568	0.77230	0.77247	4982	0	3
