<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.04	4191.7	4192.7	4128.7	4168.7	32106	0	7
2021.05.05	4164.9	4187.9	4161.2	4169.0	21517	0	1
2021.05.06	4164.4	4203.2	4148.2	4201.2	33553	0	1
2021.05.07	4202.5	4239.3	4198.7	4231.3	24360	0	7
2021.05.10	4235.5	4245.3	4189.2	4190.7	24628	0	7
2021.05.11	4186.5	4192.7	4111.0	4152.8	52296	0	7
2021.05.12	4149.3	4157.0	4057.7	4065.2	59199	0	7
2021.05.13	4066.1	4132.4	4035.1	4111.6	60598	0	7
2021.05.14	4113.8	4183.6	4110.8	4174.1	34483	0	7
2021.05.17	4180.5	4181.3	4142.1	4164.1	43148	0	7
2021.05.18	4165.6	4184.3	4125.6	4127.8	26213	0	7
2021.05.19	4121.5	4127.2	4060.4	4116.8	56411	0	7
2021.05.20	4108.8	4173.2	4088.5	4158.4	31725	0	7
2021.05.21	4159.1	4188.8	4151.1	4157.1	30328	0	7
2021.05.24	4152.2	4209.7	4149.4	4198.2	21834	0	7
2021.05.25	4203.9	4216.2	4182.9	4189.7	24742	0	7
2021.05.26	4194.4	4207.7	4184.2	4197.2	20458	0	7
2021.05.27	4199.0	4213.4	4181.0	4198.2	23171	0	7
2021.05.28	4213.2	4220.7	4204.4	4207.2	16353	0	7
2021.05.31	4211.2	4213.4	4192.9	4194.2	9793	0	7
2021.06.01	4201.1	4232.8	4198.1	4202.6	20096	0	7
2021.06.02	4197.4	4217.4	4193.2	4208.7	21074	0	7
2021.06.03	4209.5	4215.2	4167.0	4192.7	34665	0	5
2021.06.04	4192.5	4233.5	4179.0	4230.3	30103	0	7
2021.06.07	4231.0	4234.3	4215.8	4227.1	30330	0	7
2021.06.08	4228.0	4238.5	4208.0	4227.0	30731	0	7
2021.06.09	4227.6	4236.6	4218.9	4221.1	22801	0	7
2021.06.10	4223.9	4250.4	4208.7	4239.9	32976	0	7
2021.06.11	4240.3	4249.3	4232.3	4247.1	23168	0	7
2021.06.14	4250.4	4257.7	4234.3	4257.5	20993	0	7
2021.06.15	4254.8	4268.3	4238.5	4248.0	22125	0	7
2021.06.16	4248.9	4250.6	4201.9	4224.1	33933	0	7
2021.06.17	4213.0	4232.3	4193.0	4222.8	45784	0	7
2021.06.18	4226.5	4229.7	4162.0	4164.5	54612	0	7
2021.06.21	4155.3	4226.2	4136.8	4223.7	56347	0	7
2021.06.22	4228.2	4255.4	4216.0	4246.5	39300	0	7
2021.06.23	4246.8	4258.3	4240.8	4242.0	33539	0	7
2021.06.24	4244.4	4270.4	4244.4	4266.1	26399	0	7
2021.06.25	4271.8	4286.3	4263.3	4281.0	25499	0	7
2021.06.28	4287.5	4291.6	4274.0	4290.1	26780	0	7
2021.06.29	4287.0	4300.2	4281.0	4292.0	27043	0	2
2021.06.30	4294.4	4303.4	4278.9	4297.6	29944	0	7
2021.07.01	4303.8	4321.6	4295.6	4320.8	28925	0	7
2021.07.02	4319.1	4355.7	4318.1	4352.4	26698	0	6
2021.07.05	4349.9	4354.9	4342.2	4350.4	17272	0	6
2021.07.06	4353.8	4357.3	4315.0	4344.0	35043	0	6
2021.07.07	4340.0	4362.3	4330.0	4359.3	39113	0	6
2021.07.08	4359.7	4360.7	4288.2	4320.2	67945	0	6
2021.07.09	4321.4	4372.7	4302.2	4368.7	38258	0	6
2021.07.12	4372.4	4387.7	4350.9	4385.7	34466	0	4
2021.07.13	4384.9	4392.9	4365.9	4371.7	34639	0	6
2021.07.14	4369.7	4392.9	4358.4	4377.4	39740	0	6
2021.07.15	4376.5	4378.5	4341.0	4361.2	49590	0	6
2021.07.16	4354.0	4376.2	4322.7	4326.5	44557	0	6
2021.07.19	4320.7	4324.7	4232.5	4263.5	77458	0	6
2021.07.20	4267.0	4336.8	4261.0	4323.3	52802	0	6
2021.07.21	4329.3	4360.1	4317.8	4358.8	48110	0	6
2021.07.22	4360.8	4369.5	4349.3	4367.5	35106	0	6
2021.07.23	4376.8	4415.1	4374.8	4411.1	28856	0	5
2021.07.26	4410.1	4422.3	4383.1	4422.1	40940	0	6
2021.07.27	4420.8	4422.1	4372.1	4402.1	54739	0	6
2021.07.28	4393.6	4415.1	4385.3	4399.8	59740	0	6
2021.07.29	4400.8	4429.9	4387.9	4419.1	32594	0	4
2021.07.30	4404.5	4411.8	4377.8	4396.6	52648	0	6
2021.08.02	4410.7	4426.7	4384.4	4387.2	43882	0	6
2021.08.03	4390.4	4423.7	4372.4	4423.7	44901	0	6
2021.08.04	4418.7	4422.2	4398.6	4401.6	28718	0	1
2021.08.05	4405.4	4429.7	4400.9	4428.4	19982	0	7
2021.08.06	4425.8	4439.8	4422.6	4436.4	19784	0	7
2021.08.09	4433.4	4438.9	4419.6	4432.7	27405	0	0
2021.08.10	4432.6	4445.2	4423.7	4437.5	20166	0	1
2021.08.11	4436.0	4450.3	4428.0	4448.3	21959	0	7
2021.08.12	4446.3	4462.1	4436.3	4460.6	16321	0	3
2021.08.13	4459.5	4468.3	4457.0	4468.3	16645	0	7
2021.08.16	4462.5	4480.2	4438.0	4479.5	30556	0	2
2021.08.17	4475.8	4477.3	4417.3	4449.0	44813	0	7
2021.08.18	4442.0	4454.0	4397.0	4400.0	39753	0	7
2021.08.19	4397.4	4419.3	4352.5	4406.0	77689	0	1
2021.08.20	4407.4	4445.2	4376.4	4441.2	53320	0	0
2021.08.23	4443.0	4489.8	4443.0	4480.8	30515	0	7
2021.08.24	4487.0	4496.0	4481.0	4487.3	23891	0	7
2021.08.25	4487.9	4501.9	4480.8	4496.4	24732	0	4
2021.08.26	4496.5	4497.5	4469.0	4470.0	37540	0	7
2021.08.27	4474.1	4514.1	4465.9	4509.9	26349	0	7
2021.08.30	4512.9	4538.4	4504.9	4529.4	14951	0	7
2021.08.31	4534.4	4545.7	4516.4	4524.2	24124	0	7
2021.09.01	4529.4	4543.1	4522.6	4525.4	17209	0	7
2021.09.02	4525.9	4546.4	4518.7	4538.4	17515	0	6
2021.09.03	4539.3	4548.1	4521.8	4537.1	24214	0	2
2021.09.06	4533.6	4550.6	4526.3	4546.9	11982	0	1
2021.09.07	4544.0	4544.7	4513.4	4521.7	22093	0	1
2021.09.08	4520.8	4527.1	4495.0	4516.2	33375	0	0
2021.09.09	4512.7	4531.6	4487.9	4495.4	30819	0	1
2021.09.10	4491.6	4520.2	4459.3	4461.6	40222	0	1
2021.09.13	4470.7	4495.7	4447.0	4472.2	57990	0	0
2021.09.14	4478.6	4490.6	4436.9	4447.7	39019	0	0
2021.09.15	4449.2	4488.9	4438.9	4484.2	33746	0	3
2021.09.16	4487.9	4489.6	4444.4	4476.2	31827	0	1
2021.09.17	4472.7	4483.7	4427.7	4430.9	42182	0	0
2021.09.20	4418.2	4429.2	4305.4	4358.4	90126	0	6
2021.09.21	4359.0	4406.5	4347.7	4353.2	69082	0	1
2021.09.22	4346.0	4417.5	4332.2	4394.7	59647	0	4
2021.09.23	4398.1	4465.9	4397.1	4448.1	41974	0	4
2021.09.24	4452.0	4463.8	4421.8	4456.5	44199	0	0
2021.09.27	4462.8	4482.8	4436.0	4444.3	43482	0	0
