<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.01.04	0.72816	0.73006	0.71555	0.71901	103450	108256271000	0
2016.01.05	0.71905	0.72141	0.71319	0.71600	108868	116678639000	0
2016.01.06	0.71585	0.71712	0.70481	0.70705	125704	126255215000	9
2016.01.07	0.70696	0.70857	0.69802	0.70096	129170	118470401000	0
2016.01.08	0.70090	0.70761	0.69502	0.69502	132561	126527096000	9
2016.01.11	0.69691	0.70354	0.69267	0.69928	120220	123272689000	9
2016.01.12	0.69928	0.70206	0.69396	0.69840	128057	136434947000	9
2016.01.13	0.69812	0.70483	0.69492	0.69542	121843	127314825000	7
2016.01.14	0.69544	0.69964	0.69095	0.69839	140337	149579126000	0
2016.01.15	0.69780	0.70018	0.68266	0.68583	129835	136233241000	7
2016.01.18	0.68361	0.69275	0.68315	0.68634	123352	131011189000	0
2016.01.19	0.68630	0.69568	0.68380	0.69050	141213	140778156000	9
2016.01.20	0.69054	0.69238	0.68277	0.69061	158250	168926746000	9
2016.01.21	0.69066	0.70170	0.68751	0.69969	159704	173605338000	9
2016.01.22	0.69964	0.70455	0.69858	0.70020	132239	159399348000	9
2016.01.25	0.70014	0.70311	0.69487	0.69535	130722	157761340000	0
2016.01.26	0.69528	0.70208	0.69183	0.70029	133127	148295097000	0
2016.01.27	0.70031	0.70811	0.69918	0.70249	175781	212283628000	9
2016.01.28	0.70243	0.71282	0.70076	0.70819	154583	178572062000	9
2016.01.29	0.70819	0.71407	0.70582	0.70825	162456	172510884000	9
2016.02.01	0.70796	0.71208	0.70420	0.71122	134904	161363127000	9
2016.02.02	0.71103	0.71288	0.70341	0.70366	130995	146794601000	9
2016.02.03	0.70369	0.71886	0.70023	0.71666	147666	167128197000	9
2016.02.04	0.71636	0.72423	0.71530	0.71988	134806	149222298000	9
2016.02.05	0.71988	0.72195	0.70633	0.70634	114095	127140662000	0
2016.02.08	0.70672	0.71281	0.70501	0.70847	126090	144620590000	9
2016.02.09	0.70851	0.70955	0.69731	0.70700	131900	142372154000	0
2016.02.10	0.70697	0.71248	0.70372	0.70936	141871	156526868000	0
2016.02.11	0.70935	0.71529	0.69834	0.71073	156197	149300252000	0
2016.02.12	0.71076	0.71277	0.70633	0.70976	118134	116188967000	0
2016.02.15	0.71004	0.71711	0.70994	0.71342	104532	110113781000	9
2016.02.16	0.71346	0.71813	0.70811	0.71093	110096	122169107000	0
2016.02.17	0.71081	0.71865	0.70839	0.71837	114732	108630212000	9
2016.02.18	0.71807	0.71837	0.71326	0.71560	111865	109888882000	9
2016.02.19	0.71559	0.71614	0.70687	0.71473	98650	96296621000	0
2016.02.22	0.71556	0.72466	0.71357	0.72268	104276	111993142000	0
2016.02.23	0.72258	0.72587	0.72000	0.72016	116653	123214327000	9
2016.02.24	0.72006	0.72130	0.71455	0.71941	122035	164818860000	0
2016.02.25	0.71939	0.72429	0.71561	0.72348	124031	139686635000	0
2016.02.26	0.72319	0.72563	0.71177	0.71220	120183	131532316000	0
2016.02.29	0.71211	0.71675	0.71084	0.71388	125994	137008617000	0
2016.03.01	0.71385	0.71916	0.71088	0.71725	126174	141363013000	0
2016.03.02	0.71718	0.73005	0.71643	0.72954	148863	192523681000	0
2016.03.03	0.72924	0.73734	0.72810	0.73506	142943	160996014000	9
2016.03.04	0.73497	0.74426	0.73395	0.74360	138611	151359011000	0
2016.03.07	0.74021	0.74841	0.73921	0.74662	118405	138059505000	0
2016.03.08	0.74661	0.74719	0.74097	0.74373	116429	127358207000	0
2016.03.09	0.74337	0.75275	0.74118	0.74841	129000	145432059000	0
2016.03.10	0.74837	0.75115	0.74265	0.74532	148834	145240585000	9
2016.03.11	0.74532	0.75830	0.74461	0.75596	121275	123496946000	0
2016.03.14	0.75478	0.75931	0.74916	0.75072	115495	129464706000	0
2016.03.15	0.75072	0.75273	0.74449	0.74593	121935	145839042000	9
2016.03.16	0.74599	0.75779	0.74143	0.75619	123184	134097935000	9
2016.03.17	0.75619	0.76565	0.75331	0.76364	145536	150234906000	0
2016.03.18	0.76378	0.76797	0.75946	0.75977	90665	79478359000	9
2016.03.21	0.75944	0.76261	0.75681	0.75803	116470	123001147000	0
2016.03.22	0.75803	0.76424	0.75507	0.76146	118413	125098796000	0
2016.03.23	0.76147	0.76483	0.75191	0.75347	104345	92645225000	0
2016.03.24	0.75342	0.75367	0.74768	0.75253	94901	98544875000	9
2016.03.25	0.75247	0.75348	0.74976	0.75045	45602	33991493000	9
2016.03.28	0.75094	0.75575	0.74928	0.75437	68583	105786669000	0
2016.03.29	0.75413	0.76448	0.75097	0.76255	124815	190724660000	9
2016.03.30	0.76244	0.77084	0.76147	0.76697	149039	201769097000	9
2016.03.31	0.76687	0.77224	0.76338	0.76568	129104	184544996000	0
2016.04.01	0.76555	0.77003	0.75987	0.76759	119434	150794742000	9
2016.04.04	0.76695	0.76778	0.75981	0.76020	112448	139697659000	9
2016.04.05	0.76020	0.76302	0.75096	0.75415	134427	179879806000	9
2016.04.06	0.75409	0.76190	0.75323	0.75968	117945	138490549000	0
2016.04.07	0.75956	0.76370	0.74914	0.75029	132998	153858938000	0
