<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.01.04	120.196	120.462	118.699	119.447	161507	154977410000	9
2016.01.05	119.429	119.698	118.790	119.043	151923	161545688000	0
2016.01.06	119.039	119.166	118.247	118.457	175512	166734534000	0
2016.01.07	118.454	118.753	117.325	117.654	198110	173826939000	0
2016.01.08	117.645	118.838	117.223	117.229	195657	181079417000	9
2016.01.11	117.097	118.022	116.691	117.748	176032	174127998000	9
2016.01.12	117.735	118.068	117.223	117.638	188770	186548408000	9
2016.01.13	117.614	118.376	117.614	117.660	170502	166907666000	9
2016.01.14	117.658	118.275	117.288	118.041	192688	189771194000	9
2016.01.15	118.044	118.267	116.505	116.997	198409	199955140000	4
2016.01.18	116.650	117.435	116.650	117.323	148400	142635494000	9
2016.01.19	117.299	118.109	117.229	117.613	181873	187721131000	9
2016.01.20	117.609	117.681	115.970	116.920	220440	216777688000	0
2016.01.21	116.918	117.804	116.467	117.693	239592	244960889000	0
2016.01.22	117.678	118.876	117.534	118.769	181499	200928838000	4
2016.01.25	118.637	118.852	118.167	118.285	172769	203612983000	9
2016.01.26	118.293	118.618	117.651	118.406	167646	208251145000	0
2016.01.27	118.403	119.067	118.039	118.666	190884	227608499000	0
2016.01.28	118.643	118.987	118.411	118.798	183089	216587611000	9
2016.01.29	118.799	121.686	118.395	121.119	223570	190822631000	9
2016.02.01	121.314	121.482	120.675	120.961	160161	154085989000	9
2016.02.02	120.952	121.032	119.833	119.949	171709	169802388000	9
2016.02.03	119.931	120.040	117.049	117.880	229730	214443769000	9
2016.02.04	117.875	118.234	116.524	116.760	233454	211993062000	9
2016.02.05	116.767	117.428	116.290	116.819	197340	202106820000	9
2016.02.08	116.783	117.520	115.170	115.835	209637	244898329000	0
2016.02.09	115.832	115.843	114.204	115.126	256045	241801779000	0
2016.02.10	115.107	115.255	113.115	113.317	264772	255198250000	9
2016.02.11	113.315	113.593	110.979	112.405	269972	197266324000	9
2016.02.12	112.402	113.536	111.657	113.209	240662	155512788000	9
2016.02.15	113.357	114.727	113.267	114.558	170963	145698368000	9
2016.02.16	114.568	114.871	113.591	114.032	195037	178972028000	9
2016.02.17	114.065	114.500	113.370	114.066	189468	172800114000	9
2016.02.18	114.062	114.317	113.139	113.216	178616	171710177000	9
2016.02.19	113.246	113.375	112.301	112.531	177750	167832992000	0
2016.02.22	112.572	113.383	112.422	112.905	143233	154122250000	0
2016.02.23	112.803	113.050	111.768	112.093	175359	169748799000	0
2016.02.24	112.075	112.262	111.039	112.169	185691	226217000000	9
2016.02.25	112.152	113.020	111.893	112.981	190488	219714453000	9
2016.02.26	112.962	113.988	112.558	113.984	172956	209632906000	9
2016.02.29	113.947	113.979	112.649	112.669	182674	194002061000	9
2016.03.01	112.666	114.180	112.153	113.974	168730	182929696000	0
2016.03.02	113.977	114.550	113.212	113.476	175751	217008565000	0
2016.03.03	113.470	114.264	113.293	113.667	162182	179965800000	0
2016.03.04	113.665	114.254	113.116	113.769	166988	178487154000	9
2016.03.07	113.922	113.925	113.221	113.430	141104	160944785000	0
2016.03.08	113.408	113.517	112.419	112.611	156711	165756230000	9
2016.03.09	112.612	113.449	112.223	113.315	144713	164515272000	0
2016.03.10	113.314	114.443	112.603	113.211	174292	183719919000	0
2016.03.11	113.168	113.913	112.749	113.795	136661	138082816000	0
2016.03.14	113.912	114.002	113.503	113.789	114199	132946427000	0
2016.03.15	113.794	114.143	112.627	113.188	143875	183806668000	0
2016.03.16	113.190	113.814	112.328	112.663	139275	171346311000	0
