<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.10.23	113.868	114.097	113.243	113.431	97785	0	0
2017.10.24	113.430	114.023	113.247	113.892	106750	0	0
2017.10.25	113.891	114.244	113.480	113.740	131893	0	0
2017.10.26	113.740	114.077	113.339	113.970	118550	0	0
2017.10.27	113.971	114.451	113.639	113.666	119134	0	0
2017.10.30	113.718	113.834	113.028	113.174	89317	0	0
2017.10.31	113.174	113.732	112.955	113.634	96854	0	0
2017.11.01	113.629	114.280	113.603	114.175	107310	0	0
2017.11.02	114.176	114.217	113.733	114.078	122004	0	0
2017.11.03	114.078	114.426	113.631	114.045	89478	0	0
2017.11.06	113.968	114.734	113.694	113.696	106660	0	0
2017.11.07	113.696	114.340	113.694	114.001	101457	0	0
2017.11.08	113.988	114.011	113.394	113.865	95489	0	0
2017.11.09	113.865	114.069	113.091	113.469	131781	0	0
2017.11.10	113.459	113.634	113.220	113.516	100051	0	0
2017.11.13	113.485	113.712	113.243	113.617	88750	0	0
2017.11.14	113.617	113.909	113.309	113.453	90107	0	0
2017.11.15	113.453	113.495	112.475	112.872	125644	0	0
2017.11.16	112.872	113.329	112.734	113.048	91698	0	0
2017.11.17	113.033	113.143	111.944	112.082	106147	0	0
2017.11.20	112.097	112.718	111.885	112.618	110230	0	0
2017.11.21	112.618	112.703	112.173	112.431	85452	0	0
2017.11.22	112.431	112.491	111.140	111.206	90255	0	0
2017.11.23	111.206	111.379	111.067	111.200	72029	0	0
2017.11.24	111.200	111.621	111.192	111.490	77288	0	0
2017.11.27	111.515	111.690	110.841	111.085	100817	0	0
2017.11.28	111.085	111.638	110.931	111.470	101889	0	0
2017.11.29	111.470	112.150	111.363	111.918	108328	0	0
2017.11.30	111.918	112.637	111.735	112.527	105674	0	0
2017.12.01	112.527	112.873	111.401	112.144	139882	0	0
2017.12.04	112.739	113.090	112.363	112.387	151259	0	0
2017.12.05	112.387	112.866	112.378	112.564	130159	0	0
2017.12.06	112.564	112.625	111.990	112.279	139083	0	0
2017.12.07	112.270	113.158	112.218	113.080	136401	0	0
2017.12.08	113.080	113.589	113.077	113.473	111903	0	0
2017.12.11	113.530	113.690	113.242	113.548	118899	0	0
2017.12.12	113.548	113.750	113.370	113.541	90026	0	0
2017.12.13	113.541	113.573	112.458	112.539	125627	0	0
2017.12.14	112.533	112.883	112.064	112.378	117636	0	0
2017.12.15	112.378	112.744	112.031	112.616	118755	0	0
2017.12.18	112.712	112.829	112.296	112.540	113304	0	2
2017.12.19	112.540	113.078	112.509	112.884	111286	0	2
2017.12.20	112.884	113.465	112.839	113.387	110203	0	2
2017.12.21	113.387	113.636	113.198	113.324	109328	0	0
2017.12.22	113.324	113.448	113.252	113.285	100889	0	2
2017.12.26	113.272	113.330	113.117	113.224	69326	0	2
2017.12.27	113.228	113.377	113.147	113.344	125439	0	2
2017.12.28	113.344	113.345	112.663	112.849	100831	0	2
2017.12.29	112.849	112.968	112.472	112.695	119934	0	2
