<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.03.27	1.24895	1.26148	1.24867	1.25560	118542	91110141000	0
2017.03.28	1.25527	1.25960	1.24406	1.24544	111860	84361001000	11
2017.03.29	1.24425	1.24760	1.23761	1.24320	132349	95258276000	0
2017.03.30	1.24297	1.25240	1.24023	1.24673	111673	84461617000	11
2017.03.31	1.24667	1.25574	1.24328	1.25342	126665	94623590000	11
2017.04.03	1.25420	1.25554	1.24651	1.24837	111885	81957192000	11
2017.04.04	1.24796	1.24950	1.24184	1.24381	108879	74001463000	0
2017.04.05	1.24368	1.24978	1.24224	1.24815	114098	80595591000	0
2017.04.06	1.24808	1.25053	1.24496	1.24678	95051	68120516000	11
2017.04.07	1.24677	1.24772	1.23581	1.23597	121493	82197543000	11
2017.04.10	1.23776	1.24287	1.23654	1.24112	88107	64173553000	0
2017.04.11	1.24082	1.24944	1.24029	1.24894	103290	75787351000	0
2017.04.12	1.24877	1.25478	1.24794	1.25358	124655	91678163000	11
2017.04.13	1.25331	1.25737	1.24995	1.25014	115834	84033949000	11
2017.04.14	1.25075	1.25343	1.24971	1.25162	78285	46855299000	0
2017.04.17	1.25285	1.25957	1.25228	1.25618	80015	60801737000	0
2017.04.18	1.25619	1.29048	1.25147	1.28395	144759	98522706000	0
2017.04.19	1.28374	1.28598	1.27694	1.27765	127207	92020509000	11
2017.04.20	1.27765	1.28465	1.27711	1.28115	114232	86071128000	11
2017.04.21	1.28114	1.28341	1.27556	1.27992	101586	76252507000	11
2017.04.24	1.28216	1.28364	1.27715	1.27940	118670	79389226000	0
2017.04.25	1.27937	1.28453	1.27745	1.28401	108483	77545680000	11
2017.04.26	1.28401	1.28632	1.28044	1.28470	116706	82328031000	0
2017.04.27	1.28452	1.29171	1.28383	1.29026	118320	83210610000	0
2017.04.28	1.29018	1.29647	1.28881	1.29246	120173	83227993000	0
2017.05.01	1.29321	1.29423	1.28818	1.28852	72387	52583126000	0
2017.05.02	1.28839	1.29391	1.28636	1.29387	95449	71326660000	0
2017.05.03	1.29343	1.29471	1.28652	1.28655	107012	76025554000	0
2017.05.04	1.28646	1.29324	1.28302	1.29199	112970	87081716000	0
2017.05.05	1.29195	1.29835	1.28996	1.29748	123060	95820646000	11
2017.05.08	1.29825	1.29879	1.29293	1.29360	119637	95037263000	11
2017.05.09	1.29361	1.29602	1.29022	1.29313	122892	94388378000	0
2017.05.10	1.29303	1.29874	1.29261	1.29372	122660	99656997000	0
2017.05.11	1.29372	1.29483	1.28488	1.28864	122701	94748778000	0
2017.05.12	1.28846	1.28996	1.28440	1.28779	111835	89607839000	0
2017.05.15	1.28818	1.29404	1.28808	1.28921	115478	88753320000	0
2017.05.16	1.28917	1.29568	1.28648	1.29152	125912	99505643000	0
2017.05.17	1.29152	1.29900	1.29055	1.29687	136735	105513669000	0
2017.05.18	1.29686	1.30470	1.28877	1.29345	158527	123039567000	0
2017.05.19	1.29330	1.30395	1.29141	1.30215	108345	83514277000	0
2017.05.22	1.29932	1.30423	1.29649	1.29995	111876	87903944000	0
2017.05.23	1.29985	1.30332	1.29523	1.29600	123913	87195761000	0
2017.05.24	1.29600	1.29985	1.29264	1.29722	111922	83652083000	0
2017.05.25	1.29723	1.30144	1.29311	1.29402	103853	76068767000	0
2017.05.26	1.29398	1.29466	1.27746	1.27878	117167	85246386000	0
2017.05.29	1.27931	1.28498	1.27931	1.28374	70040	49162898000	0
2017.05.30	1.28372	1.28878	1.27934	1.28566	101811	73996566000	0
2017.05.31	1.28566	1.29204	1.27684	1.28878	124620	92789010000	0
2017.06.01	1.28878	1.29152	1.28294	1.28789	112290	90649360000	0
2017.06.02	1.28789	1.29031	1.28453	1.28813	102841	71908707000	0
2017.06.05	1.28551	1.29405	1.28551	1.29030	77881	0	11
2017.06.06	1.29019	1.29491	1.28714	1.29115	89503	0	11
2017.06.07	1.29054	1.29674	1.28870	1.29601	102882	0	11
2017.06.08	1.29601	1.29770	1.29075	1.29495	103061	0	11
2017.06.09	1.27660	1.28272	1.26348	1.27130	167284	0	11
2017.06.12	1.27091	1.27690	1.26380	1.26575	93809	0	11
2017.06.13	1.26533	1.27563	1.26413	1.27519	91305	0	11
2017.06.14	1.27473	1.28173	1.27229	1.27501	122657	0	11
2017.06.15	1.27525	1.27950	1.26899	1.27545	105955	0	11
2017.06.16	1.27496	1.28052	1.27493	1.27768	84101	0	11
2017.06.19	1.27700	1.28141	1.27230	1.27364	83192	0	11
2017.06.20	1.27364	1.27577	1.26025	1.26255	94070	0	11
2017.06.21	1.26255	1.27095	1.25885	1.26712	90245	0	11
2017.06.22	1.26712	1.26909	1.26532	1.26811	84096	0	11
2017.06.23	1.26797	1.27438	1.26746	1.27160	79439	0	11
2017.06.26	1.27347	1.27592	1.27056	1.27217	73151	0	11
2017.06.27	1.27185	1.28604	1.27157	1.28114	91285	0	11
2017.06.28	1.28141	1.29721	1.27934	1.29248	118287	0	11
2017.06.29	1.29243	1.30148	1.29231	1.30026	95737	0	11
2017.06.30	1.30026	1.30293	1.29443	1.30222	91470	0	11
2017.07.03	1.30044	1.30239	1.29314	1.29380	82179	0	11
2017.07.04	1.29346	1.29582	1.29119	1.29185	90997	0	11
2017.07.05	1.29130	1.29475	1.28929	1.29324	87173	0	11
2017.07.06	1.29314	1.29836	1.29193	1.29705	84501	0	11
2017.07.07	1.29639	1.29743	1.28664	1.28895	86599	0	11
2017.07.10	1.28808	1.29076	1.28541	1.28784	62339	0	11
2017.07.11	1.28741	1.29268	1.28304	1.28469	76064	0	11
2017.07.12	1.28372	1.29071	1.28113	1.28835	100283	0	11
2017.07.13	1.28811	1.29548	1.28797	1.29410	90024	0	11
2017.07.14	1.29362	1.31131	1.29347	1.30959	85698	0	11
2017.07.17	1.30960	1.31121	1.30460	1.30570	86654	0	11
2017.07.18	1.30519	1.31251	1.30043	1.30397	109578	0	11
2017.07.19	1.30395	1.30523	1.30098	1.30218	84687	0	11
2017.07.20	1.30183	1.30325	1.29323	1.29716	113672	0	11
2017.07.21	1.29728	1.30192	1.29529	1.29931	90037	0	11
2017.07.24	1.29865	1.30575	1.29865	1.30285	82728	0	11
2017.07.25	1.30285	1.30833	1.30070	1.30258	89275	0	11
2017.07.26	1.30268	1.31201	1.29988	1.31049	103683	0	11
2017.07.27	1.31049	1.31581	1.30513	1.30624	118752	0	11
2017.07.28	1.30629	1.31517	1.30612	1.31335	101569	0	11
2017.07.31	1.31254	1.32114	1.30967	1.32103	91238	0	11
2017.08.01	1.32100	1.32443	1.31901	1.32047	92525	0	11
2017.08.02	1.32055	1.32503	1.31905	1.32232	86315	0	11
2017.08.03	1.32212	1.32677	1.31117	1.31396	102963	0	11
2017.08.04	1.31358	1.31637	1.30233	1.30351	88459	0	11
2017.08.07	1.30343	1.30583	1.30133	1.30339	77485	0	11
2017.08.08	1.30327	1.30528	1.29519	1.29918	77906	0	11
2017.08.09	1.29883	1.30280	1.29677	1.30058	89884	0	11
2017.08.10	1.30061	1.30146	1.29508	1.29753	93585	0	11
2017.08.11	1.29759	1.30307	1.29389	1.30069	95028	0	11
