<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.09	1.35108	1.35944	1.34907	1.35845	48994	0	0
2020.07.10	1.35843	1.36311	1.35747	1.35968	46897	0	0
2020.07.13	1.35791	1.36117	1.35362	1.36080	46224	0	0
2020.07.14	1.36081	1.36459	1.35950	1.36150	59133	0	0
2020.07.15	1.36145	1.36177	1.35047	1.35076	47390	0	0
2020.07.16	1.35076	1.35809	1.35012	1.35742	38077	0	0
2020.07.17	1.35740	1.35886	1.35567	1.35828	29946	0	0
2020.07.20	1.35700	1.36000	1.35254	1.35331	34038	0	0
2020.07.21	1.35330	1.35374	1.34247	1.34580	36572	0	0
2020.07.22	1.34574	1.34830	1.33995	1.34158	44244	0	0
2020.07.23	1.34104	1.34272	1.33508	1.34090	45784	0	1
2020.07.24	1.34084	1.34448	1.33764	1.34139	49235	0	0
2020.07.27	1.34196	1.34313	1.33529	1.33535	50310	0	0
2020.07.28	1.33528	1.34069	1.33310	1.33781	43535	0	0
2020.07.29	1.33774	1.33868	1.33326	1.33392	46682	0	1
2020.07.30	1.33389	1.34591	1.33318	1.34214	56463	0	0
2020.07.31	1.34200	1.34379	1.33719	1.34154	61473	0	0
2020.08.03	1.34002	1.34509	1.33798	1.33895	41045	0	1
2020.08.04	1.33851	1.34202	1.33178	1.33180	42503	0	0
2020.08.05	1.33177	1.33308	1.32333	1.32658	44900	0	0
2020.08.06	1.32686	1.33231	1.32434	1.33049	50857	0	0
2020.08.07	1.32944	1.33981	1.32842	1.33844	50762	0	0
2020.08.10	1.33874	1.33944	1.33336	1.33496	32493	0	1
2020.08.11	1.33496	1.33606	1.32702	1.32996	45035	0	0
2020.08.12	1.32997	1.33470	1.32289	1.32447	50178	0	0
2020.08.13	1.32436	1.32589	1.31916	1.32232	54111	0	0
2020.08.14	1.32198	1.32713	1.32060	1.32646	34221	0	0
2020.08.17	1.32309	1.32666	1.31918	1.32144	29426	0	0
2020.08.18	1.32132	1.32313	1.31512	1.31676	42231	0	0
2020.08.19	1.31674	1.32267	1.31330	1.32128	41528	0	0
2020.08.20	1.32139	1.32440	1.31681	1.31853	48470	0	0
2020.08.21	1.31769	1.32338	1.31586	1.31899	45931	0	0
2020.08.24	1.31762	1.32384	1.31341	1.32168	41139	0	0
2020.08.25	1.32159	1.32392	1.31672	1.31707	39776	0	0
2020.08.26	1.31700	1.32046	1.31317	1.31429	36493	0	0
2020.08.27	1.31424	1.31659	1.31012	1.31266	55482	0	0
2020.08.28	1.31266	1.31323	1.30469	1.30950	54459	0	0
