<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.03.23	1.06937	1.08274	1.06355	1.07257	220916	0	0
2020.03.24	1.07226	1.08880	1.07226	1.07825	171445	0	0
2020.03.25	1.07823	1.08939	1.07601	1.08796	168158	0	0
2020.03.26	1.08797	1.10586	1.08700	1.10291	149438	0	0
2020.03.27	1.10290	1.11470	1.09533	1.11431	139186	0	0
2020.03.30	1.11159	1.11439	1.10099	1.10427	109850	0	0
2020.03.31	1.10414	1.10537	1.09266	1.10349	132367	0	0
2020.04.01	1.10299	1.10390	1.09027	1.09616	102809	0	0
2020.04.02	1.09619	1.09678	1.08205	1.08568	104632	0	0
2020.04.03	1.08550	1.08641	1.07727	1.08127	93640	0	0
2020.04.06	1.08088	1.08354	1.07682	1.07920	94909	0	0
2020.04.07	1.07920	1.09259	1.07834	1.08904	89461	0	0
2020.04.08	1.08903	1.09020	1.08298	1.08565	78664	0	0
2020.04.09	1.08559	1.09515	1.08409	1.09285	82410	0	0
2020.04.10	1.09286	1.09522	1.09185	1.09347	45005	0	0
2020.04.13	1.09428	1.09676	1.08925	1.09120	88985	0	0
2020.04.14	1.09120	1.09870	1.08987	1.09798	113063	0	0
2020.04.15	1.09794	1.09907	1.08562	1.09066	100896	0	0
2020.04.16	1.09076	1.09111	1.08166	1.08386	123356	0	0
2020.04.17	1.08386	1.08925	1.08119	1.08739	124445	0	0
2020.04.20	1.08625	1.08965	1.08411	1.08607	92579	0	0
2020.04.21	1.08611	1.08801	1.08164	1.08564	107627	0	0
2020.04.22	1.08563	1.08851	1.08032	1.08229	82977	0	0
2020.04.23	1.08226	1.08466	1.07560	1.07760	123060	0	0
2020.04.24	1.07760	1.08257	1.07269	1.08244	100461	0	0
2020.04.27	1.08208	1.08602	1.08112	1.08280	95439	0	0
2020.04.28	1.08275	1.08883	1.08096	1.08182	77049	0	0
2020.04.29	1.08180	1.08855	1.08179	1.08728	74705	0	0
2020.04.30	1.08709	1.09724	1.08328	1.09507	84471	0	0
2020.05.01	1.09485	1.10180	1.09343	1.09802	55528	0	0
2020.05.04	1.09684	1.09743	1.08956	1.09065	54761	0	0
2020.05.05	1.09054	1.09257	1.08257	1.08390	58150	0	0
