<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.02	109.424	109.458	108.703	108.870	93194	0	3
2019.01.03	108.868	108.888	104.720	107.666	153873	0	8
2019.01.04	107.631	108.585	107.508	108.504	132155	0	3
2019.01.07	108.489	108.743	108.014	108.706	84474	0	4
2019.01.08	108.706	109.083	108.436	108.731	88178	0	5
2019.01.09	108.729	109.000	107.971	108.150	85140	0	3
2019.01.10	108.148	108.517	107.768	108.423	86056	0	3
2019.01.11	108.423	108.594	108.140	108.539	76065	0	3
2019.01.14	108.506	108.545	107.982	108.154	56781	0	4
2019.01.15	108.159	108.763	108.127	108.663	84379	0	5
2019.01.16	108.686	109.192	108.366	109.088	66931	0	7
2019.01.17	109.086	109.394	108.682	109.241	78423	0	5
2019.01.18	109.239	109.887	109.052	109.767	71715	0	5
2019.01.21	109.672	109.757	109.470	109.655	47862	0	5
2019.01.22	109.652	109.691	109.142	109.365	70095	0	6
2019.01.23	109.364	109.995	109.317	109.603	70541	0	5
2019.01.24	109.609	109.796	109.416	109.631	79512	0	5
2019.01.25	109.632	109.947	109.451	109.541	76467	0	8
2019.01.28	109.537	109.581	109.157	109.333	69755	0	8
2019.01.29	109.329	109.538	109.126	109.386	66054	0	4
2019.01.30	109.364	109.740	108.806	109.027	73636	0	5
2019.01.31	109.043	109.064	108.492	108.853	71360	0	8
2019.02.01	108.851	109.575	108.720	109.483	64897	0	6
2019.02.04	109.509	110.158	109.428	109.862	60684	0	5
2019.02.05	109.897	110.037	109.773	109.952	57889	0	5
2019.02.06	109.958	110.049	109.554	109.959	57101	0	3
2019.02.07	109.970	110.084	109.601	109.796	67507	0	4
2019.02.08	109.814	109.894	109.644	109.759	54913	0	4
2019.02.11	109.729	110.465	109.729	110.361	47410	0	3
2019.02.12	110.380	110.649	110.328	110.468	58605	0	5
2019.02.13	110.479	111.051	110.417	110.990	54809	0	4
2019.02.14	110.999	111.124	110.440	110.459	69930	0	4
2019.02.15	110.475	110.641	110.252	110.434	63807	0	4
2019.02.18	110.435	110.648	110.435	110.583	50268	0	6
2019.02.19	110.596	110.819	110.448	110.607	55559	0	5
2019.02.20	110.598	110.946	110.524	110.836	57794	0	6
2019.02.21	110.845	110.858	110.560	110.688	61998	0	5
2019.02.22	110.703	110.902	110.554	110.654	51744	0	5
2019.02.25	110.642	111.231	110.574	111.049	58500	0	5
2019.02.26	111.057	111.076	110.418	110.567	55308	0	4
2019.02.27	110.574	111.069	110.350	110.982	53124	0	4
2019.02.28	110.987	111.490	110.656	111.373	57100	0	4
2019.03.01	111.378	112.072	111.320	111.922	54909	0	6
2019.03.04	111.852	112.010	111.636	111.730	61259	0	5
2019.03.05	111.744	112.132	111.705	111.872	51247	0	5
2019.03.06	111.878	111.918	111.611	111.752	50157	0	4
2019.03.07	111.768	111.855	111.478	111.547	52759	0	4
2019.03.08	111.581	111.647	110.767	111.152	65445	0	5
2019.03.11	111.145	111.304	110.874	111.210	51632	0	4
2019.03.12	111.210	111.463	111.105	111.338	56760	0	7
2019.03.13	111.340	111.461	111.002	111.271	56993	0	5
2019.03.14	111.272	111.829	111.141	111.649	65172	0	4
2019.03.15	111.648	111.897	111.380	111.450	52625	0	5
2019.03.18	111.471	111.626	111.292	111.435	45455	0	4
2019.03.19	111.435	111.471	111.154	111.394	49284	0	3
2019.03.20	111.394	111.691	110.531	110.626	67255	0	4
2019.03.21	110.624	110.955	110.294	110.844	62338	0	3
2019.03.22	110.844	110.894	109.737	109.928	81806	0	1
2019.03.25	110.000	110.237	109.704	109.973	79670	0	4
2019.03.26	109.972	110.686	109.951	110.611	72313	0	4
2019.03.27	110.611	110.711	110.231	110.448	89987	0	6
2019.03.28	110.447	110.828	110.015	110.628	84360	0	6
2019.03.29	110.628	110.945	110.529	110.810	71101	0	3
2019.04.01	110.994	111.440	110.804	111.336	62714	0	3
