<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.01.02	1.14454	1.14967	1.13247	1.13437	75137	0	2
2019.01.03	1.13436	1.14107	1.13088	1.13929	112036	0	3
2019.01.04	1.13923	1.14187	1.13453	1.13955	87686	0	2
2019.01.07	1.13957	1.14821	1.13952	1.14739	61863	0	3
2019.01.08	1.14737	1.14841	1.14216	1.14406	65376	0	3
2019.01.09	1.14409	1.15578	1.14370	1.15415	85116	0	2
2019.01.10	1.15416	1.15698	1.14844	1.14994	77269	0	2
2019.01.11	1.14998	1.15400	1.14576	1.14626	75655	0	2
2019.01.14	1.14569	1.14816	1.14501	1.14678	64743	0	4
2019.01.15	1.14678	1.14893	1.13813	1.14124	85035	0	3
2019.01.16	1.14114	1.14244	1.13773	1.13912	67202	0	4
2019.01.17	1.13909	1.14056	1.13697	1.13879	69091	0	4
2019.01.18	1.13878	1.14099	1.13528	1.13655	60631	0	4
2019.01.21	1.13587	1.13907	1.13563	1.13657	40375	0	3
2019.01.22	1.13640	1.13735	1.13356	1.13594	60725	0	3
2019.01.23	1.13593	1.13940	1.13505	1.13807	60240	0	3
2019.01.24	1.13796	1.13911	1.12889	1.13031	91132	0	3
2019.01.25	1.13065	1.14172	1.12997	1.14051	81958	0	4
2019.01.28	1.14006	1.14432	1.13897	1.14262	60108	0	4
2019.01.29	1.14253	1.14498	1.14108	1.14320	77196	0	2
2019.01.30	1.14315	1.15013	1.14057	1.14779	80118	0	3
2019.01.31	1.14789	1.15139	1.14353	1.14461	79532	0	4
2019.02.01	1.14468	1.14880	1.14339	1.14529	68138	0	4
2019.02.04	1.14506	1.14600	1.14239	1.14350	56412	0	3
2019.02.05	1.14351	1.14401	1.14007	1.14043	52222	0	3
2019.02.06	1.14038	1.14091	1.13604	1.13607	51390	0	2
2019.02.07	1.13612	1.13680	1.13242	1.13385	55495	0	2
2019.02.08	1.13374	1.13505	1.13206	1.13217	45125	0	3
2019.02.11	1.13196	1.13296	1.12675	1.12748	47074	0	2
2019.02.12	1.12743	1.13392	1.12573	1.13246	51206	0	5
2019.02.13	1.13261	1.13410	1.12595	1.12595	58633	0	3
2019.02.14	1.12609	1.13095	1.12488	1.12939	69496	0	3
2019.02.15	1.12950	1.13058	1.12336	1.12905	63578	0	3
2019.02.18	1.12917	1.13335	1.12886	1.13081	39401	0	4
2019.02.19	1.13087	1.13571	1.12750	1.13394	63496	0	4
