<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.10.16	1.29883	1.29980	1.29154	1.29321	48766	0	8
2018.10.17	1.29321	1.30248	1.29312	1.30167	60699	0	6
2018.10.18	1.30158	1.30873	1.30158	1.30849	63678	0	6
2018.10.19	1.30839	1.31314	1.30268	1.30979	67339	0	9
2018.10.22	1.30929	1.31256	1.30785	1.31000	61564	0	4
2018.10.23	1.30988	1.31215	1.30751	1.30835	67466	0	6
2018.10.24	1.30835	1.30998	1.29682	1.30559	73220	0	4
2018.10.25	1.30538	1.30976	1.30144	1.30715	68924	0	7
2018.10.26	1.30734	1.31588	1.30673	1.31020	80292	0	10
2018.10.29	1.30953	1.31485	1.30815	1.31290	62473	0	9
2018.10.30	1.31289	1.31463	1.30996	1.31118	63420	0	6
2018.10.31	1.31118	1.31691	1.31063	1.31580	59706	0	5
2018.11.01	1.31580	1.31682	1.30678	1.30841	59308	0	6
2018.11.02	1.30838	1.31182	1.30476	1.30997	61657	0	6
2018.11.05	1.30882	1.31151	1.30700	1.31094	48929	0	12
2018.11.06	1.31079	1.31436	1.30980	1.31205	49102	0	7
2018.11.07	1.31228	1.31578	1.30553	1.31111	71910	0	7
2018.11.08	1.31124	1.31825	1.30864	1.31540	68052	0	6
2018.11.09	1.31546	1.32323	1.31394	1.32111	60728	0	9
2018.11.12	1.32032	1.32488	1.31819	1.32473	59063	0	5
2018.11.13	1.32473	1.32626	1.32143	1.32340	69148	0	7
2018.11.14	1.32331	1.32631	1.32065	1.32409	80664	0	7
2018.11.15	1.32409	1.32486	1.31552	1.31767	78138	0	9
2018.11.16	1.31763	1.31856	1.31261	1.31493	63879	0	8
2018.11.19	1.31525	1.32009	1.31405	1.31699	49271	0	4
2018.11.20	1.31692	1.33172	1.31545	1.33056	66105	0	10
2018.11.21	1.33056	1.33164	1.32272	1.32307	52684	0	4
2018.11.22	1.32307	1.32444	1.31805	1.31869	39329	0	11
2018.11.23	1.31867	1.32575	1.31834	1.32301	63195	0	10
2018.11.26	1.32217	1.32602	1.31861	1.32536	52800	0	9
2018.11.27	1.32540	1.33272	1.32352	1.32925	62247	0	7
2018.11.28	1.32918	1.33589	1.32411	1.32749	64025	0	4
2018.11.29	1.32748	1.33119	1.32524	1.32814	65284	0	5
2018.11.30	1.32835	1.33324	1.32704	1.32895	65052	0	8
2018.12.03	1.32350	1.32670	1.31592	1.31959	70198	0	4
2018.12.04	1.31960	1.32656	1.31630	1.32612	77375	0	6
2018.12.05	1.32613	1.33984	1.32516	1.33536	58671	0	4
2018.12.06	1.33549	1.34438	1.33527	1.33814	83934	0	6
2018.12.07	1.33808	1.33996	1.32528	1.33166	72014	0	18
2018.12.10	1.33187	1.34157	1.32918	1.33961	61328	0	4
2018.12.11	1.33993	1.34231	1.33773	1.33891	63185	0	5
2018.12.12	1.33887	1.33962	1.33217	1.33499	63955	0	4
2018.12.13	1.33499	1.33831	1.33374	1.33533	57801	0	9
2018.12.14	1.33531	1.34004	1.33447	1.33842	56923	0	4
2018.12.17	1.33784	1.34200	1.33715	1.34056	65259	0	9
2018.12.18	1.34076	1.34960	1.33897	1.34659	73089	0	9
2018.12.19	1.34661	1.35063	1.34144	1.34833	79838	0	10
2018.12.20	1.34832	1.35296	1.34454	1.35078	91339	0	7
2018.12.21	1.35080	1.35999	1.34921	1.35990	85491	0	4
2018.12.24	1.35995	1.36102	1.35639	1.36090	58762	0	7
2018.12.26	1.36103	1.36175	1.35660	1.35718	36708	0	7
2018.12.27	1.35717	1.36599	1.35651	1.36178	78965	0	7
2018.12.28	1.36180	1.36599	1.35940	1.36375	69449	0	10
2018.12.31	1.36370	1.36639	1.36081	1.36466	47761	0	9
