<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.09.05	1.11564	1.11819	1.11393	1.11458	81686	85491202000	0
2016.09.06	1.11456	1.12627	1.11404	1.12555	110662	111752409000	7
2016.09.07	1.12516	1.12706	1.12283	1.12385	109600	113161874000	0
2016.09.08	1.12384	1.13266	1.12340	1.12607	127443	130598616000	7
2016.09.09	1.12596	1.12849	1.11981	1.12235	121473	129108171000	0
2016.09.12	1.12304	1.12680	1.12100	1.12349	126786	135125284000	7
2016.09.13	1.12331	1.12601	1.12036	1.12182	124533	151370242000	0
2016.09.14	1.12180	1.12737	1.12097	1.12495	116530	145098461000	0
2016.09.15	1.12488	1.12833	1.12187	1.12435	123670	140884762000	0
2016.09.16	1.12422	1.12497	1.11492	1.11535	119434	138333230000	0
2016.09.19	1.11531	1.11975	1.11505	1.11731	99139	108852103000	0
2016.09.20	1.11729	1.12131	1.11495	1.11501	113779	141376137000	0
2016.09.21	1.11486	1.11962	1.11228	1.11878	134851	142583455000	0
2016.09.22	1.11865	1.12569	1.11844	1.12068	110922	113265798000	0
2016.09.23	1.12068	1.12403	1.11935	1.12149	105350	107434035000	0
2016.09.26	1.12290	1.12788	1.12204	1.12524	100826	130637233000	0
2016.09.27	1.12533	1.12586	1.11906	1.12137	119008	128073938000	0
2016.09.28	1.12152	1.12365	1.11814	1.12163	121252	120679241000	0
2016.09.29	1.12160	1.12496	1.11965	1.12210	127561	141757934000	0
2016.09.30	1.12212	1.12503	1.11531	1.12399	159432	177491298000	0
2016.10.03	1.12262	1.12439	1.12049	1.12096	103336	123027778000	7
2016.10.04	1.12101	1.12384	1.11376	1.12042	146345	178500846000	0
2016.10.05	1.12015	1.12330	1.11894	1.12031	127464	149862744000	0
2016.10.06	1.12030	1.12121	1.11395	1.11493	127469	158984828000	7
2016.10.07	1.11481	1.12048	1.11040	1.11931	187746	208004910000	0
2016.10.10	1.11810	1.12028	1.11309	1.11390	109958	137254865000	0
2016.10.11	1.11346	1.11419	1.10486	1.10530	147615	175804876000	0
2016.10.12	1.10530	1.10673	1.10041	1.10046	152051	162336030000	0
2016.10.13	1.10063	1.10573	1.09851	1.10547	121174	119271680000	0
2016.10.14	1.10543	1.10582	1.09699	1.09711	133087	135381567000	0
2016.10.17	1.09689	1.10076	1.09635	1.09985	109813	107652751000	0
2016.10.18	1.09994	1.10262	1.09697	1.09794	108880	105709438000	0
2016.10.19	1.09783	1.10044	1.09547	1.09735	111049	108488167000	0
2016.10.20	1.09720	1.10388	1.09154	1.09285	119987	109650577000	0
2016.10.21	1.09281	1.09293	1.08590	1.08736	107479	96972547000	0
2016.10.24	1.08801	1.08993	1.08592	1.08812	95964	89487546000	0
2016.10.25	1.08800	1.09045	1.08507	1.08880	117030	103118316000	7
2016.10.26	1.08863	1.09462	1.08740	1.09069	100906	67804537000	0
2016.10.27	1.09068	1.09418	1.08821	1.08945	113193	98784317000	7
2016.10.28	1.08960	1.09915	1.08926	1.09745	125686	101993231000	7
2016.10.31	1.09841	1.09907	1.09355	1.09762	99166	88512027000	0
2016.11.01	1.09761	1.10686	1.09597	1.10564	114514	97073809000	0
2016.11.02	1.10571	1.11228	1.10493	1.10946	130446	111010135000	7
2016.11.03	1.10950	1.11255	1.10595	1.11050	127812	117473429000	0
2016.11.04	1.11052	1.11405	1.10795	1.11375	117117	110484553000	7
2016.11.07	1.10616	1.11099	1.10270	1.10395	113657	109802749000	7
2016.11.08	1.10396	1.10667	1.10083	1.10257	105103	95019544000	0
2016.11.09	1.10238	1.12991	1.09066	1.09077	289426	246325550000	0
2016.11.10	1.09083	1.09533	1.08645	1.08907	179357	158515922000	0
2016.11.11	1.08932	1.09229	1.08301	1.08503	169227	160288414000	0
2016.11.14	1.08316	1.08403	1.07087	1.07358	188186	168089765000	0
2016.11.15	1.07357	1.08161	1.07138	1.07215	159227	143879007000	0
2016.11.16	1.07205	1.07592	1.06656	1.06898	149265	134831474000	0
2016.11.17	1.06899	1.07453	1.06197	1.06241	159831	151420646000	7
2016.11.18	1.06216	1.06425	1.05687	1.05826	173588	144443074000	0
2016.11.21	1.05915	1.06488	1.05785	1.06264	167387	142489429000	0
2016.11.22	1.06256	1.06575	1.05835	1.06243	152885	133228806000	7
2016.11.23	1.06220	1.06433	1.05258	1.05516	150838	125758637000	0
2016.11.24	1.05485	1.05849	1.05176	1.05517	136236	122215499000	0
2016.11.25	1.05462	1.06270	1.05291	1.05772	153514	127857968000	0
2016.11.28	1.06079	1.06854	1.05632	1.06122	157206	126086435000	0
2016.11.29	1.06116	1.06542	1.05645	1.06487	145680	126161934000	0
