<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.15	03:00:00	0.91474	0.91495	0.91437	0.91447	584	0	2
2021.07.15	04:00:00	0.91447	0.91505	0.91431	0.91504	1589	0	1
2021.07.15	05:00:00	0.91504	0.91548	0.91494	0.91520	792	0	3
2021.07.15	06:00:00	0.91521	0.91522	0.91452	0.91455	1072	0	1
2021.07.15	07:00:00	0.91455	0.91464	0.91429	0.91455	281	0	2
2021.07.15	08:00:00	0.91455	0.91455	0.91372	0.91381	753	0	1
2021.07.15	09:00:00	0.91381	0.91448	0.91348	0.91426	2024	0	1
2021.07.15	10:00:00	0.91426	0.91481	0.91392	0.91444	2319	0	1
2021.07.15	11:00:00	0.91444	0.91462	0.91176	0.91223	2037	0	1
2021.07.15	12:00:00	0.91223	0.91272	0.91209	0.91234	1376	0	1
2021.07.15	13:00:00	0.91234	0.91539	0.91221	0.91538	3078	0	1
2021.07.15	14:00:00	0.91539	0.91692	0.91505	0.91685	3273	0	1
2021.07.15	15:00:00	0.91686	0.91810	0.91660	0.91788	3512	0	1
2021.07.15	16:00:00	0.91788	0.91800	0.91646	0.91719	3943	0	1
2021.07.15	17:00:00	0.91719	0.91816	0.91675	0.91787	3648	0	1
2021.07.15	18:00:00	0.91787	0.91876	0.91763	0.91874	2280	0	1
2021.07.15	19:00:00	0.91874	0.91902	0.91853	0.91891	1426	0	1
2021.07.15	20:00:00	0.91892	0.91929	0.91839	0.91864	1818	0	1
2021.07.15	21:00:00	0.91863	0.91873	0.91802	0.91805	2146	0	1
2021.07.15	22:00:00	0.91806	0.91820	0.91762	0.91764	1343	0	2
2021.07.15	23:00:00	0.91764	0.91794	0.91764	0.91769	543	0	2
2021.07.16	00:00:00	0.91770	0.91792	0.91655	0.91771	701	0	10
2021.07.16	01:00:00	0.91774	0.91776	0.91723	0.91770	526	0	2
2021.07.16	02:00:00	0.91770	0.91793	0.91758	0.91787	333	0	4
2021.07.16	03:00:00	0.91787	0.91810	0.91736	0.91801	600	0	1
2021.07.16	04:00:00	0.91801	0.91890	0.91800	0.91890	711	0	1
2021.07.16	05:00:00	0.91887	0.91893	0.91853	0.91882	473	0	1
2021.07.16	06:00:00	0.91881	0.91892	0.91847	0.91847	518	0	1
2021.07.16	07:00:00	0.91847	0.91858	0.91829	0.91854	543	0	1
2021.07.16	08:00:00	0.91854	0.91857	0.91804	0.91827	452	0	1
2021.07.16	09:00:00	0.91827	0.91885	0.91807	0.91854	1082	0	1
2021.07.16	10:00:00	0.91853	0.91998	0.91813	0.91984	2450	0	1
2021.07.16	11:00:00	0.91988	0.92030	0.91911	0.91919	2560	0	1
2021.07.16	12:00:00	0.91919	0.91952	0.91838	0.91848	1750	0	1
2021.07.16	13:00:00	0.91846	0.92011	0.91846	0.91997	2530	0	1
2021.07.16	14:00:00	0.91997	0.92016	0.91921	0.92000	1846	0	1
2021.07.16	15:00:00	0.92000	0.92035	0.91911	0.91993	3112	0	1
2021.07.16	16:00:00	0.91992	0.92019	0.91849	0.91925	4201	0	1
2021.07.16	17:00:00	0.91926	0.92002	0.91873	0.91920	4355	0	1
2021.07.16	18:00:00	0.91920	0.91975	0.91902	0.91932	2291	0	1
2021.07.16	19:00:00	0.91932	0.91976	0.91892	0.91924	1053	0	1
2021.07.16	20:00:00	0.91925	0.91949	0.91879	0.91935	1000	0	2
2021.07.16	21:00:00	0.91935	0.91976	0.91891	0.91964	1054	0	1
2021.07.16	22:00:00	0.91963	0.91993	0.91951	0.91968	719	0	1
2021.07.16	23:00:00	0.91966	0.91974	0.91937	0.91942	445	0	3
2021.07.19	00:00:00	0.91798	0.92035	0.91798	0.91920	301	0	40
2021.07.19	01:00:00	0.91919	0.92000	0.91903	0.91914	418	0	5
