<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.19	13:00:00	4372.3	4378.0	4365.0	4365.8	4184	0	7
2021.08.19	14:00:00	4365.5	4369.0	4359.5	4360.0	3072	0	7
2021.08.19	15:00:00	4360.3	4368.5	4356.3	4360.3	2704	0	7
2021.08.19	16:00:00	4360.3	4396.8	4360.3	4393.5	6921	0	7
2021.08.19	17:00:00	4393.5	4407.8	4383.0	4403.0	6552	0	7
2021.08.19	18:00:00	4403.3	4418.5	4396.0	4415.3	5857	0	7
2021.08.19	19:00:00	4415.5	4419.3	4407.8	4416.8	3856	0	7
2021.08.19	20:00:00	4417.0	4417.3	4397.0	4397.3	3819	0	7
2021.08.19	21:00:00	4397.0	4405.0	4382.5	4404.5	6444	0	7
2021.08.19	22:00:00	4404.5	4418.5	4400.5	4406.0	6111	0	7
2021.08.20	01:00:00	4407.4	4407.7	4403.4	4403.9	199	0	7
2021.08.20	02:00:00	4403.9	4405.2	4397.4	4399.2	567	0	7
2021.08.20	03:00:00	4398.9	4410.7	4398.9	4408.1	2189	0	7
2021.08.20	04:00:00	4407.9	4409.7	4392.9	4396.2	2898	0	7
2021.08.20	05:00:00	4396.2	4400.2	4395.9	4398.2	2786	0	7
2021.08.20	06:00:00	4397.9	4402.9	4396.7	4400.9	1960	0	7
2021.08.20	07:00:00	4400.9	4401.9	4397.9	4399.9	1087	0	7
2021.08.20	08:00:00	4400.1	4400.1	4391.2	4397.2	2726	0	7
2021.08.20	09:00:00	4397.4	4400.2	4391.9	4394.9	2648	0	7
2021.08.20	10:00:00	4394.8	4396.2	4376.4	4381.9	4990	0	7
2021.08.20	11:00:00	4382.2	4388.7	4378.6	4385.7	3303	0	7
2021.08.20	12:00:00	4385.7	4394.7	4382.7	4389.9	2448	0	7
2021.08.20	13:00:00	4389.7	4391.2	4384.7	4388.2	2279	0	7
2021.08.20	14:00:00	4388.2	4393.2	4383.2	4387.2	2001	0	7
2021.08.20	15:00:00	4387.2	4404.7	4386.2	4404.7	1615	0	7
2021.08.20	16:00:00	4404.7	4428.7	4402.4	4426.2	4637	0	0
2021.08.20	17:00:00	4426.4	4437.9	4425.4	4429.9	3975	0	7
2021.08.20	18:00:00	4429.4	4435.7	4427.7	4432.4	3076	0	7
2021.08.20	19:00:00	4432.4	4443.4	4431.2	4440.2	2297	0	7
2021.08.20	20:00:00	4440.4	4443.2	4435.2	4435.7	1500	0	7
2021.08.20	21:00:00	4435.9	4439.9	4432.4	4436.2	2188	0	7
2021.08.20	22:00:00	4436.2	4445.2	4435.2	4441.2	1951	0	7
2021.08.23	01:00:00	4443.0	4446.3	4443.0	4444.0	256	0	7
2021.08.23	02:00:00	4444.0	4446.8	4443.0	4444.3	700	0	7
2021.08.23	03:00:00	4444.3	4447.5	4443.5	4447.0	2104	0	7
2021.08.23	04:00:00	4447.0	4454.3	4446.3	4452.9	2029	0	7
2021.08.23	05:00:00	4452.8	4455.8	4452.8	4455.5	1462	0	7
2021.08.23	06:00:00	4455.5	4458.8	4454.8	4456.8	1225	0	7
2021.08.23	07:00:00	4456.8	4458.0	4456.0	4457.8	420	0	7
2021.08.23	08:00:00	4457.8	4458.5	4455.0	4455.0	1129	0	7
2021.08.23	09:00:00	4455.0	4457.5	4453.8	4457.0	1900	0	7
2021.08.23	10:00:00	4457.0	4458.0	4449.5	4452.0	3692	0	7
2021.08.23	11:00:00	4452.0	4454.8	4449.5	4454.3	2436	0	7
2021.08.23	12:00:00	4454.3	4456.0	4452.3	4455.0	1718	0	7
2021.08.23	13:00:00	4455.0	4457.0	4454.0	4456.5	1000	0	7
2021.08.23	14:00:00	4456.5	4458.8	4453.8	4456.3	827	0	7
2021.08.23	15:00:00	4456.3	4457.5	4454.8	4456.8	725	0	7
2021.08.23	16:00:00	4456.5	4471.3	4454.8	4470.8	2162	0	7
2021.08.23	17:00:00	4471.0	4480.8	4469.3	4480.0	2207	0	7
2021.08.23	18:00:00	4480.3	4486.3	4479.8	4485.0	941	0	7
2021.08.23	19:00:00	4485.3	4489.3	4484.3	4489.0	692	0	7
2021.08.23	20:00:00	4489.3	4489.8	4481.8	4484.8	1037	0	7
2021.08.23	21:00:00	4485.0	4488.8	4484.0	4487.8	818	0	7
2021.08.23	22:00:00	4487.8	4488.3	4479.3	4480.8	1035	0	7
2021.08.24	01:00:00	4487.0	4487.5	4486.3	4486.5	102	0	8
2021.08.24	02:00:00	4486.5	4487.5	4486.3	4487.5	234	0	7
2021.08.24	03:00:00	4487.8	4488.0	4485.5	4487.0	891	0	7
2021.08.24	04:00:00	4487.0	4488.5	4485.5	4488.0	1089	0	7
2021.08.24	05:00:00	4488.0	4488.3	4486.8	4486.8	764	0	7
2021.08.24	06:00:00	4486.5	4487.5	4486.3	4487.0	506	0	7
2021.08.24	07:00:00	4486.8	4487.5	4486.8	4487.0	395	0	7
2021.08.24	08:00:00	4487.0	4489.5	4487.0	4489.0	758	0	7
2021.08.24	09:00:00	4489.0	4496.0	4488.3	4495.8	1457	0	7
2021.08.24	10:00:00	4495.8	4495.8	4489.3	4490.3	2447	0	7
2021.08.24	11:00:00	4490.0	4492.3	4488.3	4489.5	1477	0	7
2021.08.24	12:00:00	4489.5	4490.3	4484.3	4484.8	1294	0	7
2021.08.24	13:00:00	4484.8	4489.3	4484.3	4489.0	1256	0	7
2021.08.24	14:00:00	4489.3	4489.5	4485.0	4485.5	748	0	7
2021.08.24	15:00:00	4485.5	4486.5	4481.0	4483.0	1239	0	7
2021.08.24	16:00:00	4483.0	4489.3	4481.5	4487.5	2945	0	7
2021.08.24	17:00:00	4487.3	4492.0	4485.5	4489.3	1866	0	7
2021.08.24	18:00:00	4489.5	4491.3	4484.8	4487.8	1335	0	7
2021.08.24	19:00:00	4487.5	4487.8	4483.3	4486.8	933	0	7
2021.08.24	20:00:00	4487.0	4490.8	4486.8	4489.8	703	0	7
2021.08.24	21:00:00	4489.8	4492.5	4489.5	4492.3	445	0	7
2021.08.24	22:00:00	4492.0	4492.8	4484.5	4487.3	1007	0	7
2021.08.25	01:00:00	4487.9	4488.4	4486.9	4486.9	82	0	7
2021.08.25	02:00:00	4486.9	4487.4	4483.9	4485.7	319	0	7
2021.08.25	03:00:00	4485.7	4489.4	4485.4	4485.7	1527	0	7
2021.08.25	04:00:00	4485.7	4486.9	4484.4	4484.9	1467	0	7
2021.08.25	05:00:00	4484.9	4485.9	4481.7	4482.9	1304	0	7
2021.08.25	06:00:00	4482.9	4483.9	4480.8	4482.4	888	0	4
2021.08.25	07:00:00	4482.4	4482.9	4480.9	4480.9	478	0	7
2021.08.25	08:00:00	4480.9	4486.2	4480.9	4485.7	764	0	7
2021.08.25	09:00:00	4485.9	4487.2	4484.7	4486.4	1205	0	7
2021.08.25	10:00:00	4486.4	4488.9	4485.7	4486.9	2264	0	7
2021.08.25	11:00:00	4486.9	4491.4	4485.4	4488.9	1367	0	7
2021.08.25	12:00:00	4488.9	4490.2	4487.7	4489.2	1424	0	7
2021.08.25	13:00:00	4489.2	4489.7	4487.2	4488.7	925	0	7
2021.08.25	14:00:00	4488.7	4488.7	4482.2	4485.9	1367	0	7
2021.08.25	15:00:00	4485.7	4489.2	4484.4	4488.9	1013	0	7
2021.08.25	16:00:00	4488.9	4490.4	4484.9	4490.4	1890	0	7
2021.08.25	17:00:00	4490.7	4492.9	4488.2	4491.7	1730	0	7
2021.08.25	18:00:00	4491.9	4499.7	4491.2	4498.4	850	0	7
2021.08.25	19:00:00	4498.4	4501.2	4497.9	4500.2	754	0	7
2021.08.25	20:00:00	4499.9	4500.2	4497.9	4498.2	769	0	7
2021.08.25	21:00:00	4498.2	4500.4	4496.2	4498.4	1029	0	7
2021.08.25	22:00:00	4498.4	4501.9	4495.4	4496.4	1316	0	7
2021.08.26	01:00:00	4496.5	4497.5	4496.5	4497.0	68	0	8
2021.08.26	02:00:00	4497.0	4497.5	4496.0	4496.2	182	0	7
2021.08.26	03:00:00	4496.2	4496.5	4491.2	4492.7	976	0	7
2021.08.26	04:00:00	4492.7	4492.7	4488.5	4490.7	1100	0	7
2021.08.26	05:00:00	4490.7	4491.5	4487.0	4489.7	1077	0	7
2021.08.26	06:00:00	4489.7	4490.5	4487.5	4489.7	536	0	7
2021.08.26	07:00:00	4489.7	4491.2	4489.2	4490.2	366	0	7
2021.08.26	08:00:00	4490.2	4492.2	4489.7	4492.0	735	0	7
2021.08.26	09:00:00	4492.0	4492.5	4487.7	4488.7	1207	0	7
2021.08.26	10:00:00	4488.7	4495.0	4484.2	4493.2	3457	0	7
2021.08.26	11:00:00	4493.1	4495.5	4491.5	4491.5	2390	0	7
2021.08.26	12:00:00	4491.5	4492.7	4488.2	4492.7	2294	0	7
2021.08.26	13:00:00	4492.7	4494.5	4491.2	4493.0	1207	0	7
2021.08.26	14:00:00	4493.0	4496.5	4492.7	4495.5	953	0	7
2021.08.26	15:00:00	4495.5	4496.7	4489.0	4492.2	1244	0	7
2021.08.26	16:00:00	4492.2	4495.7	4489.0	4489.2	1921	0	7
2021.08.26	17:00:00	4489.0	4493.2	4472.2	4476.2	4714	0	7
2021.08.26	18:00:00	4476.0	4486.2	4469.2	4482.2	4057	0	7
2021.08.26	19:00:00	4482.2	4488.0	4482.0	4484.2	1903	0	7
2021.08.26	20:00:00	4484.5	4486.2	4479.0	4482.0	1655	0	7
2021.08.26	21:00:00	4482.0	4482.0	4474.0	4474.5	2162	0	7
2021.08.26	22:00:00	4474.2	4476.7	4469.0	4470.0	3336	0	7
2021.08.27	01:00:00	4474.1	4474.6	4473.1	4473.4	75	0	7
2021.08.27	02:00:00	4473.4	4473.4	4468.1	4469.9	443	0	7
2021.08.27	03:00:00	4469.9	4470.6	4465.9	4470.4	991	0	7
2021.08.27	04:00:00	4470.4	4475.1	4469.6	4474.1	1491	0	7
2021.08.27	05:00:00	4474.1	4481.6	4474.1	4478.9	1109	0	7
2021.08.27	06:00:00	4478.9	4479.9	4478.4	4478.9	718	0	7
2021.08.27	07:00:00	4478.9	4480.6	4478.9	4479.9	358	0	7
2021.08.27	08:00:00	4479.9	4481.1	4477.4	4479.9	1029	0	7
2021.08.27	09:00:00	4479.9	4484.9	4478.9	4482.9	883	0	7
